40,1,24,"ⲈⲦⲀϤⲦⲰⲚϤ ⲆⲈ ⲚϪⲈⲒⲰⲤⲎⲪ ⲈⲂⲞⲖ ϦⲈⲚⲠⲒⲚⲔⲞⲦ ⲀϤⲒⲢⲒ ⲔⲀⲦⲀ ⲪⲢⲎϮ ⲈⲦⲀ ⲠⲒⲀⲄⲄⲈⲖⲞⲤ ⲚⲦⲈⲠϬⲞⲒⲤ ⲞⲨⲀϨⲤⲀϨⲚⲒ ⲚⲀϤ ⲞⲨⲞϨ ⲀϤϢⲈⲠ ⲘⲀⲢⲒⲀ ⲦⲈϤⲤϨⲒⲘⲒ ⲈⲢⲞϤ."
40,1,25,"ⲞⲨⲞϨ ⲘⲠⲈϤⲤⲞⲨⲰⲚⲤ ϢⲀⲦⲈⲤⲘⲒⲤⲒ ⲘⲠⲒϢⲎ ⲢⲒ ⲞⲨⲞϨ ⲀϤⲘⲞⲨϮ ⲈⲠⲈϤⲢⲀⲚ ϪⲈ ⲒⲎⲤⲞⲨⲤ."
40,2,1,"ⲒⲎⲤⲞⲨⲤ ⲆⲈ ⲈⲦⲀⲨⲘⲀⲤϤ ϦⲈⲚⲂⲎⲐⲖⲈⲈⲘ ⲚⲦⲈϮⲒⲞⲨⲆⲈⲀ ϦⲈⲚⲚⲒⲈϨⲞⲞⲨ ⲚⲦⲈⲎⲢⲰⲆⲎⲤ ⲠⲞⲨⲢⲞ ϨⲎⲠⲠⲈ ⲒⲤ ϨⲀⲚⲘⲀⲄⲞⲤ ⲀⲨⲒ ⲈⲂⲞⲖ ⲤⲀⲠⲈⲒⲈⲂⲦ ⲈⲒⲈⲢⲞⲤⲀⲖⲎⲘ."
40,2,2,"ⲈⲨϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲀϤⲐⲰⲚ ⲪⲎ ⲈⲦⲀⲨⲘⲀⲤϤ ⲠⲞⲨⲢⲞ ⲚⲦⲈⲚⲒⲒⲞⲨⲆⲀⲒ ⲀⲚⲚⲀⲨ ⲄⲀⲢ ⲈⲠⲈϤⲤⲒⲞⲨ ⲤⲀⲠⲈⲒⲈⲂⲦ ⲀⲚⲒ ϪⲈ ⲚⲦⲈⲚⲞⲨⲰϢⲦ ⲘⲘⲞϤ."
40,2,3,"ⲈⲦⲀϤⲤⲰⲦⲈⲘ ⲆⲈ ⲚϪⲈⲠⲞⲨⲢⲞ ⲎⲢⲰⲆⲎⲤ ⲀϤϢⲐⲞⲢⲦⲈⲢ ⲚⲈⲘ ⲒⲈⲢⲞⲤⲀⲖⲎⲘ ⲦⲎⲢⲤ ⲚⲈⲘⲀϤ."
40,2,4,"ⲞⲨⲞϨ ⲈⲦⲀϤⲐⲰⲞⲨϮ ⲚⲚⲒⲀⲢⲬⲒⲈⲢⲈⲨⲤ ⲦⲎⲢⲞⲨ ⲚⲈⲘ ⲚⲒⲤⲀϦ ⲚⲦⲈⲠⲒⲖⲀⲞⲤ ⲚⲀϤϢⲒⲚⲒ ⲚⲦⲞⲦⲞⲨ ϪⲈ ⲀⲨⲚⲀⲘⲈⲤ ⲠⲬⲢⲒⲤⲦⲞⲤ ⲐⲰⲚ."
40,2,5,"ⲚⲐⲰⲞⲨ ⲆⲈ ⲠⲈϪⲰⲞⲨ ⲚⲀϤ ϪⲈ ϦⲈⲚⲂⲎⲐⲖⲈⲈⲘ ⲚⲦⲈϮⲒⲞⲨⲆⲈⲀ ⲠⲀⲒⲢⲎϮ ⲄⲀⲢ ⲈⲦⲤϦⲎⲞⲨⲦ ⲈⲂⲞⲖ ϨⲒⲦⲞⲦϤ ⲘⲠⲒⲠⲢⲞⲪⲎⲦⲎⲤ."
40,2,6,"ϪⲈ ⲚⲈⲘ ⲚⲐⲞ ϨⲰⲒ ⲂⲎⲐⲖⲈⲈⲘ ⲠⲔⲀϨⲒ ⲚⲒⲞⲨⲆⲀ ⲚⲐⲞ ⲞⲨⲔⲞⲨϪⲒ ⲀⲚ ϦⲈⲚⲚⲒⲘⲈⲦϨⲎⲄⲈⲘⲰⲚ ⲚⲦⲈⲒⲞⲨⲆⲀ ⲈϤⲈⲒ ⲄⲀⲢ ⲈⲂⲞⲖ ⲚϦⲎϮ ⲚϪⲈⲞⲨϨⲎⲄⲞⲨⲘⲈⲚⲞⲤ ⲪⲎ ⲈⲐⲚⲀⲀⲘⲞⲚⲒ ⲘⲠⲀⲖⲀⲞⲤ ⲠⲒⲤⲖ."
40,2,7,"ⲦⲞⲦⲈ ⲎⲢⲰⲆⲎⲤ ⲀϤⲘⲞⲨϮ ⲈⲚⲒⲘⲀⲄⲞⲤ ⲚⲬⲰⲠ ⲀϤϦⲞⲦϦⲈⲦ ⲚⲦⲞⲦⲞⲨ ⲚⲤⲀⲠⲒⲤⲎⲞⲨ ⲚⲦⲈⲠⲒⲤⲒⲞⲨ ⲈⲦⲀϤⲞⲨⲰⲚϨ."
40,2,8,"ⲞⲨⲞϨ ⲀϤⲞⲨⲞⲢⲠⲞⲨ ⲈⲂⲎⲐⲖⲈⲈⲘ ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲘⲀϢⲈ ⲚⲰⲦⲈⲚ ϢⲒⲚⲒ ⲀⲔⲢⲒⲂⲰⲤ ⲈⲐⲂⲈ ⲠⲒⲀⲖⲞⲨ ⲈϢⲰⲠ ⲆⲈ ⲚⲦⲈⲦⲈⲚϪⲈⲘϤ ⲘⲀⲦⲀⲘⲞⲒ ϨⲒⲚⲀ ⲚⲦⲀⲒ ϨⲰ ⲚⲦⲀⲞⲨⲰϢⲦ ⲘⲘⲞϤ."
